GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.telnet.support,TelnetHandlerAdapter,175,0,24,0,44,0,15,0,3,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.telnet.support,TelnetUtils,496,0,58,0,90,0,33,0,4,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.transport.dispatcher.message,MessageOnlyDispatcher,9,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.transport.dispatcher.message,MessageOnlyChannelHandler,37,0,0,0,8,0,2,0,2,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.transport.dispatcher,ChannelHandlers,32,0,0,0,9,0,6,0,6,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.transport.dispatcher,ChannelEventRunnable.ChannelState,54,0,0,0,6,0,1,0,1,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.transport.dispatcher,ChannelEventRunnable,223,0,7,0,42,0,11,0,6,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.transport.dispatcher,WrappedChannelHandler,131,0,10,0,37,0,17,0,12,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.telnet.codec,TelnetCodec,889,0,140,0,162,0,79,0,9,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.exchange,Request,175,0,10,0,45,0,25,0,20,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.exchange,Exchangers,153,0,8,0,29,0,21,0,17,0
dubbo-all/dubbo-remoting-api,org.apache.dubbo.remoting.exchange,Response,157,0,8,0,40,0,24,0,20,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyClient.new ChannelPipelineFactory() {...},40,0,0,0,7,0,2,0,2,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyHelper.DubboLoggerFactory,9,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyChannel,325,0,38,0,85,0,35,0,16,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyHelper,15,0,4,0,5,0,4,0,2,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyCodecAdapter.InternalEncoder,31,0,0,0,7,0,2,0,2,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyCodecAdapter,48,0,4,0,11,0,5,0,3,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyHelper.DubboLogger,70,0,0,0,24,0,14,0,14,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyTransporter,15,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyServer.new ChannelPipelineFactory() {...},40,0,0,0,7,0,2,0,2,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyServer,197,0,14,0,50,0,14,0,7,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyCodecAdapter.InternalDecoder,156,0,20,0,46,0,13,0,3,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyClient,257,0,20,0,53,0,17,0,7,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyBackedChannelBufferFactory,35,0,0,0,8,0,6,0,6,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyHandler,142,0,6,0,34,0,10,0,7,0
dubbo-all/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty,NettyBackedChannelBuffer,451,0,10,0,127,0,68,0,63,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyClient.new ChannelInitializer() {...},81,0,2,0,14,0,3,0,2,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyCodecAdapter.InternalDecoder,60,0,8,0,15,0,6,0,2,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyTransporter,15,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyChannel,339,0,44,0,88,0,38,0,16,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyCodecAdapter.InternalEncoder,33,0,0,0,7,0,2,0,2,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyServer,223,0,16,0,56,0,16,0,8,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyBackedChannelBuffer,478,0,10,0,126,0,67,0,62,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyServerHandler,175,0,8,0,42,0,13,0,9,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyClient,267,0,22,0,55,0,19,0,8,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyChannelManager,56,0,0,0,11,0,5,0,5,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyServer.new ChannelInitializer() {...},52,0,0,0,9,0,2,0,2,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyCodecAdapter,32,0,0,0,9,0,3,0,3,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,DirectServiceUtil,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4,NettyClientHandler,217,0,14,0,57,0,17,0,10,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4.logging,FormattingTuple,64,0,4,0,19,0,9,0,7,0
dubbo-all/dubbo-remoting-netty4,org.apache.dubbo.remoting.transport.netty4.logging,MessageFormatter,685,0,86,0,153,0,61,0,18,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaCodecAdapter.InternalEncoder,37,0,0,0,9,0,3,0,3,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaClient.new IoFutureListener() {...},90,0,10,0,21,0,7,0,2,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaClient,216,0,10,0,45,0,12,0,7,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaTransporter,15,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaChannel,306,0,34,0,76,0,33,0,16,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaCodecAdapter.InternalDecoder,137,0,18,0,39,0,13,0,4,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaServer,150,0,10,0,30,0,12,0,7,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaCodecAdapter,48,0,4,0,11,0,5,0,3,0
dubbo-all/dubbo-remoting-mina,org.apache.dubbo.remoting.transport.mina,MinaHandler,96,0,4,0,28,0,8,0,6,0
dubbo-all/dubbo-remoting-grizzly,org.apache.dubbo.remoting.transport.grizzly,GrizzlyTransporter,15,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-remoting-grizzly,org.apache.dubbo.remoting.transport.grizzly,GrizzlyServer,191,0,6,0,43,0,12,0,9,0
dubbo-all/dubbo-remoting-grizzly,org.apache.dubbo.remoting.transport.grizzly,GrizzlyHandler,151,0,0,0,40,0,7,0,7,0
dubbo-all/dubbo-remoting-grizzly,org.apache.dubbo.remoting.transport.grizzly,GrizzlyClient,133,0,4,0,38,0,9,0,7,0
dubbo-all/dubbo-remoting-grizzly,org.apache.dubbo.remoting.transport.grizzly,GrizzlyChannel,306,0,32,0,73,0,32,0,16,0
dubbo-all/dubbo-remoting-grizzly,org.apache.dubbo.remoting.transport.grizzly,GrizzlyCodecAdapter,216,0,18,0,54,0,12,0,3,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.support,FileGroup.new Runnable() {...},24,0,0,0,6,0,2,0,2,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.support,MulticastGroup,187,0,14,0,40,0,13,0,6,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.support,MulticastNetworker,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.support,AbstractGroup,179,0,16,0,44,0,16,0,8,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.support,ServerPeer,169,0,22,0,47,0,19,0,8,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.support,FileNetworker,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.support,MulticastGroup.new Runnable() {...},41,0,0,0,8,0,2,0,2,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.support,FileGroup,232,0,12,0,48,0,12,0,6,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange.support,MulticastExchangeGroup,187,0,14,0,40,0,13,0,6,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange.support,MulticastExchangeGroup.new Runnable() {...},41,0,0,0,8,0,2,0,2,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange.support,FileExchangeGroup.new Runnable() {...},24,0,0,0,6,0,2,0,2,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange.support,MulticastExchangeNetworker,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange.support,FileExchangeGroup,258,0,14,0,50,0,13,0,6,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange.support,AbstractExchangeGroup,175,0,16,0,45,0,17,0,9,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange.support,ExchangeServerPeer,176,0,22,0,49,0,21,0,10,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange.support,FileExchangeNetworker,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p.exchange,ExchangeNetworkers,31,0,0,0,6,0,5,0,5,0
dubbo-all/dubbo-remoting-p2p,org.apache.dubbo.remoting.p2p,Networkers,31,0,0,0,6,0,5,0,5,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.servlet,DispatcherServlet,44,0,2,0,14,0,7,0,6,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.servlet,ServletHttpBinder,9,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.servlet,ServletHttpServer,11,0,0,0,3,0,1,0,1,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.servlet,BootstrapListener,13,0,0,0,5,0,3,0,3,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.servlet,ServletManager,37,0,0,0,9,0,6,0,6,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.support,AbstractHttpServer,46,0,4,0,18,0,11,0,9,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.jetty,JettyHttpServer,170,0,6,0,38,0,6,0,3,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.jetty,JettyHttpBinder,9,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.tomcat,TomcatHttpBinder,9,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-remoting-http,org.apache.dubbo.remoting.http.tomcat,TomcatHttpServer,149,0,0,0,33,0,3,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,RpcException,99,0,12,0,29,0,22,0,16,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,SimpleAsyncRpcResult,13,0,0,0,5,0,3,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,Filter,2,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,RpcResult,109,0,10,0,34,0,18,0,13,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,RpcContext.new CompletableFuture() {...},25,0,0,0,6,0,6,0,6,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,RpcContext.new InternalThreadLocal() {...},7,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,RpcContext.new InternalThreadLocal() {...},7,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,RpcStatus,367,0,28,0,91,0,40,0,26,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,RpcInvocation,357,0,46,0,86,0,48,0,25,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,AbstractResult,63,0,8,0,18,0,11,0,7,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,AsyncContextImpl,87,0,8,0,24,0,12,0,8,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,AsyncRpcResult,197,0,10,0,58,0,28,0,23,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc,RpcContext,681,0,68,0,173,0,104,0,70,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,GenericFilter,305,0,40,0,60,0,22,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,ExecuteLimitFilter,75,0,4,0,15,0,4,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,TimeoutFilter,96,0,12,0,21,0,10,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,AccessLogFilter,308,0,24,0,72,0,23,0,11,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,TokenFilter,61,0,6,0,9,0,5,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,GenericImplFilter,423,0,50,0,83,0,29,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,ConsumerContextFilter,42,0,2,0,14,0,4,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,CompatibleFilter,92,0,16,0,24,0,11,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,EchoFilter,28,0,6,0,4,0,5,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,ClassLoaderFilter,20,0,0,0,5,0,2,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,ActiveLimitFilter,145,0,8,0,34,0,6,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,ContextFilter,106,0,8,0,30,0,7,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,DeprecatedFilter,125,0,12,0,21,0,10,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,ExceptionFilter,230,0,24,0,42,0,16,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter,TpsLimitFilter,40,0,2,0,7,0,3,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.support,RpcUtils,413,0,80,0,97,0,55,0,15,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.support,MockProtocol,15,0,0,0,4,0,4,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.support,ProtocolUtils,122,0,32,0,25,0,23,0,7,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.support,AccessLogData,302,0,24,0,71,0,31,0,19,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.support,MockInvoker,535,0,82,0,108,0,54,0,13,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.proxy,InvokerInvocationHandler,93,0,16,0,20,0,12,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.proxy,AbstractProxyInvoker,159,0,16,0,30,0,15,0,7,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.proxy,AbstractProxyFactory,107,0,16,0,21,0,11,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.proxy.wrapper,StubProxyFactoryWrapper,220,0,12,0,39,0,13,0,7,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.proxy.jdk,JdkProxyFactory,20,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.proxy.jdk,JdkProxyFactory.new AbstractProxyInvoker() {...},20,0,0,0,3,0,2,0,2,0
dubbo-all/dubbo-rpc-api,com.alibaba.dubbo.rpc.service,GenericException,12,0,0,0,6,0,3,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.listener,ExporterListenerAdapter,5,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.listener,InvokerListenerAdapter,5,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.listener,ListenerInvokerWrapper,115,0,16,0,30,0,16,0,8,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.listener,ListenerExporterWrapper,98,0,18,0,34,0,13,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.listener,DeprecatedInvokerListener,31,0,2,0,5,0,4,0,3,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.service,GenericException,41,0,0,0,16,0,7,0,7,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,ProtocolFilterWrapper.new Invoker() {...},69,0,2,0,13,0,9,0,8,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,AbstractProxyProtocol.new AbstractExporter() {...},37,0,2,0,9,0,3,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,AbstractProxyProtocol.new AbstractInvoker() {...},81,0,8,0,15,0,6,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,AbstractProtocol,138,0,12,0,29,0,10,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,AbstractInvoker,257,0,32,0,62,0,28,0,12,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,InvokerWrapper,29,0,0,0,10,0,6,0,6,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,AbstractExporter,55,0,8,0,18,0,8,0,4,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,AbstractProxyProtocol,185,0,8,0,34,0,14,0,10,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,ProtocolFilterWrapper,98,0,10,0,22,0,11,0,6,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.protocol,ProtocolListenerWrapper,73,0,6,0,19,0,8,0,5,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter.tps,DefaultTPSLimiter,93,0,10,0,18,0,7,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.filter.tps,StatItem,104,0,4,0,27,0,10,0,8,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.model,ProviderModel,152,0,14,0,34,0,14,0,7,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.model,ConsumerModel,100,0,2,0,19,0,9,0,8,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.model,ConsumerMethodModel,105,0,14,0,24,0,16,0,9,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.model,ProviderMethodModel,68,0,4,0,18,0,8,0,6,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.model,ApplicationModel,73,0,4,0,20,0,13,0,11,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.model,ConsumerMethodModel.AsyncMethodInfo,45,0,0,0,19,0,13,0,13,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.proxy.javassist,JavassistProxyFactory.new AbstractProxyInvoker() {...},20,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-rpc-api,org.apache.dubbo.rpc.proxy.javassist,JavassistProxyFactory,32,0,2,0,4,0,4,0,3,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,ReferenceCountExchangeClient,180,0,8,0,54,0,28,0,24,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,DubboCodec,397,0,44,0,98,0,30,0,8,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,CallbackServiceCodec,742,0,58,0,136,0,46,0,15,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,ChannelWrappedInvoker.ChannelWrapper,92,0,8,0,24,0,20,0,16,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,FutureAdapter,56,0,0,0,20,0,8,0,8,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,ChannelWrappedInvoker,128,0,4,0,24,0,5,0,3,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,DubboProtocol,1043,0,114,0,212,0,80,0,23,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,DecodeableRpcInvocation,229,0,24,0,56,0,17,0,5,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,DubboExporter,19,0,0,0,7,0,2,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,DecodeableRpcResult,234,0,23,0,68,0,23,0,9,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,FutureAdapter.new ResponseCallback() {...},52,0,0,0,15,0,3,0,3,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,LazyConnectExchangeClient,287,0,30,0,85,0,41,0,26,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,DubboProtocol.new ExchangeHandlerAdapter() {...},310,0,30,0,55,0,23,0,8,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,DubboCountCodec,93,0,12,0,32,0,10,0,4,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo,DubboInvoker,315,0,24,0,60,0,17,0,5,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.filter,FutureFilter,497,0,70,0,110,0,46,0,11,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.filter,TraceFilter,280,0,32,0,56,0,21,0,5,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,ListTelnetHandler,353,0,54,0,76,0,38,0,11,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,CurrentTelnetHandler,43,0,6,0,9,0,5,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,SelectTelnetHandler,72,0,12,0,14,0,8,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,CountTelnetHandler.new Runnable() {...},79,0,4,0,16,0,4,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,LogTelnetHandler,191,0,14,0,35,0,9,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,TraceTelnetHandler,207,0,44,0,37,0,24,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,ShutdownTelnetHandler,85,0,10,0,22,0,7,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,PortTelnetHandler,194,0,30,0,39,0,17,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,CountTelnetHandler,433,0,52,0,77,0,29,0,3,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,InvokeTelnetHandler,560,0,86,0,129,0,51,0,8,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet,ChangeTelnetHandler,116,0,18,0,22,0,11,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.status,ThreadPoolStatusChecker,125,0,12,0,25,0,8,0,2,0
dubbo-all/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.status,ServerStatusChecker,80,0,10,0,20,0,7,0,2,0
dubbo-all/dubbo-rpc-injvm,org.apache.dubbo.rpc.protocol.injvm,InjvmExporter,24,0,0,0,8,0,2,0,2,0
dubbo-all/dubbo-rpc-injvm,org.apache.dubbo.rpc.protocol.injvm,InjvmProtocol,126,0,24,0,34,0,19,0,7,0
dubbo-all/dubbo-rpc-injvm,org.apache.dubbo.rpc.protocol.injvm,InjvmInvoker,58,0,4,0,13,0,5,0,3,0
dubbo-all/dubbo-rpc-jsonrpc,org.apache.dubbo.rpc.protocol.jsonrpc,JsonRpcProtocol.InternalHandler,73,0,6,0,19,0,5,0,2,0
dubbo-all/dubbo-rpc-jsonrpc,org.apache.dubbo.rpc.protocol.jsonrpc,JsonRpcProtocol,198,0,18,0,44,0,17,0,8,0
dubbo-all/dubbo-rpc-rmi,org.apache.dubbo.rpc.protocol.rmi,RmiProtocol.new Runnable() {...},28,0,0,0,7,0,2,0,2,0
dubbo-all/dubbo-rpc-rmi,org.apache.dubbo.rpc.protocol.rmi,RmiProtocol,226,0,32,0,54,0,24,0,8,0
dubbo-all/dubbo-rpc-rmi,org.apache.dubbo.rpc.protocol.rmi,RmiRemoteInvocation,44,0,2,0,10,0,3,0,2,0
dubbo-all/dubbo-rpc-rmi,com.alibaba.dubbo.rpc.protocol.rmi,RmiRemoteInvocation,4,0,0,0,2,0,1,0,1,0
dubbo-all/dubbo-rpc-hessian,org.apache.dubbo.rpc.protocol.hessian,HttpClientConnectionFactory,58,0,2,0,13,0,4,0,3,0
dubbo-all/dubbo-rpc-hessian,org.apache.dubbo.rpc.protocol.hessian,HessianProtocol,308,0,30,0,63,0,22,0,7,0
dubbo-all/dubbo-rpc-hessian,org.apache.dubbo.rpc.protocol.hessian,HessianProtocol.new Runnable() {...},27,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-rpc-hessian,org.apache.dubbo.rpc.protocol.hessian,HttpClientConnection,118,0,20,0,20,0,20,0,10,0
